Reporting Account Number,Reporting Account Name,Source Account Number,Source Account Name,As Of Date,Base Currency Code,Target Currency Code,Asset Type Name,Purchases,Sales,Total Market Value,Cap Market Value,Total Monthly Return,Cap Monthly Return,Return Due To Income,Total Index Value,Cap Index Value,Report ID,Begin Date,Legacy Currency,Euro Conversion Date
KSBG66050000,Total Energy & Other Illiquid,KSBF60524002,Agriculture Capital Management,20210131,USD,USD,TOTAL NET OF FEES,0,0,25582085,25582085,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60523002,Campus-Clarion SHP,20210131,USD,USD,TOTAL NET OF FEES,0,0,10142069.75,10142069.75,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60522002,Alterna CCA Fund II,20210131,USD,USD,TOTAL NET OF FEES,0,0,11309951.87,11309951.87,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60521002,LBA Realty Fund V,20210131,USD,USD,TOTAL NET OF FEES,0,2802835,6793474.25,6793474.25,0,-37.4139,37.4139,100,62.5861,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520302,Orion Mine III,20210131,USD,USD,TOTAL NET OF FEES,0,0,13622210.08,13622210.08,-0.5478,-0.5478,0,99.4522,99.4522,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520202,Orion Mine Finance Fund II LP,20210131,USD,USD,TOTAL NET OF FEES,285714,0,22509920.78,22509920.78,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520102,Orion Mine Fund I-A,20210131,USD,USD,TOTAL NET OF FEES,0,0,10652406.21,10652406.21,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520002,Orion Mine Finance Fund I,20210131,USD,USD,TOTAL NET OF FEES,0,0,3808459.51,3808459.51,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60518102,JOG Limited Partnership No. VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,2792220.2,2792220.2,3.6726,3.6726,0,103.6726,103.6726,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60518002,JOG LP NO V,20210131,USD,USD,TOTAL NET OF FEES,0,0,1097259.49,1097259.49,0.621,0.621,0,100.621,100.621,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60517102,Sentient Global IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,3199046,3199046,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60517002,Sentient Global III,20210131,USD,USD,TOTAL NET OF FEES,0,0,2039975,2039975,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515402,Resource Capital VII,20210131,USD,USD,TOTAL NET OF FEES,0,0,7123385,7123385,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515302,RCF V Annex Fund L.P.,20210131,USD,USD,TOTAL NET OF FEES,0,0,631569,631569,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515202,Resource Capital VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,10265329,10265329,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515102,Resource Capital V,20210131,USD,USD,TOTAL NET OF FEES,0,0,486104,486104,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515002,Resource Capital IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,1072147,1072147,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514602,Quantum Energy VII,20210131,USD,USD,TOTAL NET OF FEES,0,151419,9370424.12,9370424.12,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514502,Quantum Parallel Prtns. VI-C,20210131,USD,USD,TOTAL NET OF FEES,0,0,5353895.34,5353895.34,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514402,Quantum Energy VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,16027489.49,16027489.49,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514202,Quantum Energy V,20210131,USD,USD,TOTAL NET OF FEES,0,0,2829936.58,2829936.58,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514102,Quantum Energy IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,683506,683506,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513302,The Energy & Minerals Group IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,23071541,23071541,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513202,EMG Fund III,20210131,USD,USD,TOTAL NET OF FEES,0,0,11883737,11883737,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513102,Energy Minerals Group Fund II,20210131,USD,USD,TOTAL NET OF FEES,0,0,17898488,17898488,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513002,NGP Midstream & Res,20210131,USD,USD,TOTAL NET OF FEES,0,0,472863,472863,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60512302,Natural Gas Partners XI,20210131,USD,USD,TOTAL NET OF FEES,0,0,13209862,13209862,3.5277,3.5277,0,103.5277,103.5277,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60512202,Natural Gas Partners X,20210131,USD,USD,TOTAL NET OF FEES,0,0,1417925,1417925,-5.0534,-5.0534,0,94.9466,94.9466,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60512102,Natural Gas Partners IX,20210131,USD,USD,TOTAL NET OF FEES,0,0,285862,285862,62.3284,62.3284,0,162.3284,162.3284,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511402,Merit Energy Partners J,20210131,USD,USD,TOTAL NET OF FEES,235095,0,13339750,13339750,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511302,Merit Energy Partners I,20210131,USD,USD,TOTAL NET OF FEES,0,0,14424678,14424678,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511202,Merit Energy G,20210131,USD,USD,TOTAL NET OF FEES,0,0,7025422,7025422,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511102,Merit Energy F-1,20210131,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511002,Merit Energy E-1,20210131,USD,USD,TOTAL NET OF FEES,0,0,73843,73843,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510602,Lime Rock VIII,20210131,USD,USD,TOTAL NET OF FEES,0,0,9931264,9931264,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510502,Lime Rock Partners VII,20210131,USD,USD,TOTAL NET OF FEES,0,0,11742379,11742379,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510402,Lime Rock Partners VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,1814610,1814610,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510302,Lime Rock Resources II-C,20210131,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510202,Lime Rock Partners V,20210131,USD,USD,TOTAL NET OF FEES,0,0,1620066,1620066,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510102,Lime Rock IV Acquisition,20210131,USD,USD,TOTAL NET OF FEES,0,0,8898239,8898239,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60509202,Kayne Anderson Energy Fund VII,20210131,USD,USD,TOTAL NET OF FEES,0,0,4363821,4363821,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60509102,Kayne Anderson En V,20210131,USD,USD,TOTAL NET OF FEES,0,0,816975,816975,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60509002,Kayne Anderson En IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,214804,214804,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60508102,Haddington Energy Partners IV,20210131,USD,USD,TOTAL NET OF FEES,57565,393,10127958,10127958,-0.3995,-0.3995,0,99.6005,99.6005,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60508002,Haddington Energy Partners III,20210131,USD,USD,TOTAL NET OF FEES,0,0,8995194,8995194,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60507202,Greenfield Acquisition VII,20210131,USD,USD,TOTAL NET OF FEES,0,0,8794696,8794696,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60507102,Greenfield Acquisition VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,115919,115919,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60507002,Greenfield Acquisition V,20210131,USD,USD,TOTAL NET OF FEES,0,0,77431,77431,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60506302,First Reserve XIII,20210131,USD,USD,TOTAL NET OF FEES,11068,0,9152786,9152786,-0.2131,-0.224,0.0109,99.7869,99.776,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60506202,First Reserve XII,20210131,USD,USD,TOTAL NET OF FEES,0,0,1400278,1400278,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60506102,First Reserve XI,20210131,USD,USD,TOTAL NET OF FEES,0,0,5314,5314,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60506002,First Reserve X,20210131,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60505302,Enervest Energy Inst. XIV-C,20210131,USD,USD,TOTAL NET OF FEES,0,0,7514146,7514146,-0.3401,-0.3401,0,99.6599,99.6599,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60505202,Enervest Energy XIII,20210131,USD,USD,TOTAL NET OF FEES,0,0,1,1,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60505102,Enervest Energy XII,20210131,USD,USD,TOTAL NET OF FEES,0,0,90741,90741,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60505002,Enervest Energy XI,20210131,USD,USD,TOTAL NET OF FEES,0,0,29873.65,29873.65,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60504302,Energy Spectrum VIII,20210131,USD,USD,TOTAL NET OF FEES,524901,0,4442699.17,4442699.17,-5.6912,-5.6912,0,94.3088,94.3088,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60504202,Energy Spectrum VII,20210131,USD,USD,TOTAL NET OF FEES,0,0,12253129.3,12253129.3,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60504102,Energy Spectrum VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,3315717,3315717,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60503502,Encap Energy XI,20210131,USD,USD,TOTAL NET OF FEES,0,0,5054200.13,5054200.13,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60503402,Encap Energy X,20210131,USD,USD,TOTAL NET OF FEES,36562,1399,15709088.01,15709088.01,-0.3888,-2.0224,1.6336,99.6112,97.9776,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60503302,Encap Energy IX,20210131,USD,USD,TOTAL NET OF FEES,0,92319,4535875.14,4535875.14,0,-0.4258,0.4258,100,99.5742,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60503202,Encap Energy VIII,20210131,USD,USD,TOTAL NET OF FEES,0,0,2910646.61,2910646.61,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60503102,Encap Energy VII,20210131,USD,USD,TOTAL NET OF FEES,0,0,214170.15,214170.15,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60503002,Encap Energy VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,69450.63,69450.63,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60502202,Denham Commodity VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,10069423.87,10069423.87,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60502102,Denham Commodity V,20210131,USD,USD,TOTAL NET OF FEES,0,0,869612,869612,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60500202,Arclight Energy IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBG70000000,Total Absolute Return,20210131,USD,USD,TOTAL NET OF FEES,59450543,63007739,2761437973,2760439525,-2.0311,-2.5751,0.544,97.9689,97.4249,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70097002,Laurion Capital,20210131,USD,USD,TOTAL NET OF FEES,0,0,73290000,73290000,-2.28,-2.28,0,97.72,97.72,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70095002,Melvin Cap Offsh,20210131,USD,USD,TOTAL NET OF FEES,0,0,32131428.15,32131428.15,-54.098,-54.098,0,45.902,45.902,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70094002,Alua,20210131,USD,USD,TOTAL NET OF FEES,0,0,54887454,54887454,-1.7019,-1.7019,0,98.2981,98.2981,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70092002,Citadel Kensington,20210131,USD,USD,TOTAL NET OF FEES,50000000,0,98540059,98540059,-2.5862,-2.5862,0,97.4138,97.4138,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70091002,Trivest Advisors,20210131,USD,USD,TOTAL NET OF FEES,0,0,60980897.87,60980897.87,2.5467,2.5467,0,102.5467,102.5467,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70090002,Candlestick,20210131,USD,USD,TOTAL NET OF FEES,0,0,87868001.61,87868001.61,-12.3897,-12.3897,0,87.6103,87.6103,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70089002,Rief Strategic Part,20210131,USD,USD,TOTAL NET OF FEES,0,0,42838373.14,42838373.14,-9.4465,-9.4465,0,90.5535,90.5535,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70088002,Iron Park Win,20210131,USD,USD,TOTAL NET OF FEES,0,0,50288494.24,50288494.24,0.086,0.086,0,100.086,100.086,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70087002,Segantii,20210131,USD,USD,TOTAL NET OF FEES,0,0,105408780.9,105408780.9,2.9687,2.9687,0,102.9687,102.9687,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70086002,Alphadyne,20210131,USD,USD,TOTAL NET OF FEES,0,0,110130320,110130320,1.1907,1.1907,0,101.1907,101.1907,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70085002,Perceptive Life Sci,20210131,USD,USD,TOTAL NET OF FEES,0,0,133811984,133811984,-4.5604,-4.5604,0,95.4396,95.4396,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70084002,Soma Partners,20210131,USD,USD,TOTAL NET OF FEES,0,0,103252523,103252523,-1.9985,-1.9985,0,98.0015,98.0015,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70083102,Abrams Cap Part II,20210131,USD,USD,TOTAL NET OF FEES,0,0,73329463.09,73329463.09,-1.9,-1.9,0,98.1,98.1,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70083002,Riva Capital Part V,20210131,USD,USD,TOTAL NET OF FEES,0,0,28185676.34,28185676.34,-1.1336,-7.3611,6.2275,98.8664,92.6389,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70082002,KSOH Fund,20210131,USD,USD,TOTAL NET OF FEES,0,0,51762708.94,51762708.94,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70081002,Altimeter Offshore,20210131,USD,USD,TOTAL NET OF FEES,0,0,145265016.2,145265016.2,-3.2,-3.2,0,96.8,96.8,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70080002,VGO Special Situations Fund I,20210131,USD,USD,TOTAL NET OF FEES,0,0,30381339.3,30381339.3,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70079002,MTP Energy Opportunities Fd II,20210131,USD,USD,TOTAL NET OF FEES,0,0,47544177,47544177,11.0473,11.0473,0,111.0473,111.0473,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70078002,Dorsal Capital Partners,20210131,USD,USD,TOTAL NET OF FEES,0,0,69853840.06,69853840.06,-1.4583,-1.4583,0,98.5417,98.5417,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70075002,RA Capital Healthcare Fund,20210131,USD,USD,TOTAL NET OF FEES,0,0,2080507.3,2080507.3,-1.1447,-1.1447,0,98.8553,98.8553,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70071002,DoubleLine CMBS/CRE Fund,20210131,USD,USD,TOTAL NET OF FEES,0,0,11938157.39,11938157.39,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70070002,Pine River Special Opp.,20210131,USD,USD,TOTAL NET OF FEES,0,0,7816678.28,7816678.28,24.6552,24.6552,0,124.6552,124.6552,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70068002,WAMCO Macro Opp Fund,20210131,USD,USD,TOTAL NET OF FEES,0,0,129859172.8,129859172.8,-2.4148,-2.4148,0,97.5852,97.5852,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70067002,CQS Directional Opportunities,20210131,USD,USD,TOTAL NET OF FEES,0,54851721,0,0,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70066002,Myriad,20210131,USD,USD,TOTAL NET OF FEES,0,0,11771406.71,11771406.71,-5.1118,-5.1118,0,94.8882,94.8882,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70062002,Clareant Loan Fund,20210131,USD,USD,TOTAL NET OF FEES,0,0,18963723.58,18963723.58,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70061002,Field Street,20210131,USD,USD,TOTAL NET OF FEES,0,0,661810.36,661810.36,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70060002,TCI REP Fund I,20210131,USD,USD,TOTAL NET OF FEES,300877,368405,14426588.07,14426588.07,1.9163,1.4427,0.4736,101.9163,101.4427,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70058002,Kayne Anderson Loan,20210131,USD,USD,TOTAL NET OF FEES,0,0,60644197,60644197,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70057002,Camber,20210131,USD,USD,TOTAL NET OF FEES,0,0,108713925.9,108713925.9,6.822,6.822,0,106.822,106.822,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70056002,MTP Energy Ops,20210131,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70055002,Crescent,20210131,USD,USD,TOTAL NET OF FEES,0,0,107720097.4,107720097.4,9.0036,9.0036,0,109.0036,109.0036,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70054102,ILS Property&Casualty Fund II,20210131,USD,USD,TOTAL NET OF FEES,0,0,5768631,5768631,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70054002,ILS P&C,20210131,USD,USD,TOTAL NET OF FEES,0,0,8748725,8748725,-2.6061,-2.6061,0,97.3939,97.3939,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70053102,CSKS,20210131,USD,USD,TOTAL NET OF FEES,0,0,30564569.83,30564569.83,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70053002,CapitalSpring Lending Partners,20210131,USD,USD,TOTAL NET OF FEES,0,0,2197628.28,2197628.28,11.0099,11.0099,0,111.0099,111.0099,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70052002,Audax Loan Fund,20210131,USD,USD,TOTAL NET OF FEES,0,0,35387.34,0,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70050002,Capstone Global,20210131,USD,USD,TOTAL NET OF FEES,0,0,87199872,87199872,0.1107,0.1107,0,100.1107,100.1107,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70047102,PAG Asia Loan II Fund,20210131,USD,USD,TOTAL NET OF FEES,0,0,12936.06,12936.06,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70047002,Pacific Alliance GP Asia Ln Fd,20210131,USD,USD,TOTAL NET OF FEES,0,0,176023.27,176023.27,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70045002,DoubleLine Flexible Income,20210131,USD,USD,TOTAL NET OF FEES,9149666,7761249,170555106.6,169592046.1,1.5996,1.1223,0.4773,101.5996,101.1223,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70043002,Senator,20210131,USD,USD,TOTAL NET OF FEES,0,0,972228.44,972228.44,0,0,0,100,100,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70040002,ADM Capital Galleus II,20210131,USD,USD,TOTAL NET OF FEES,0,0,707362.6,707362.6,-1.3097,-1.3097,0,98.6903,98.6903,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70039002,Bridgewater Pure,20210131,USD,USD,TOTAL NET OF FEES,0,0,53367883.14,53367883.14,-1.6547,-1.6547,0,98.3453,98.3453,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70032002,Steadfast,20210131,USD,USD,TOTAL NET OF FEES,0,0,125444516.8,125444516.8,-7.8516,-7.8516,0,92.1484,92.1484,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70029002,Centerbridge Credit,20210131,USD,USD,TOTAL NET OF FEES,0,0,10732629.59,10732629.59,1.3483,-53.5748,54.9231,101.3483,46.4252,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70028002,King Street Capital,20210131,USD,USD,TOTAL NET OF FEES,0,16611,1899712.8,1899712.8,-10.136,-10.136,0,89.864,89.864,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70022002,Oz,20210131,USD,USD,TOTAL NET OF FEES,0,9753,1823.04,1823.04,4.1252,4.1252,0,104.1252,104.1252,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70021002,Indus Asia Pacific,20210131,USD,USD,TOTAL NET OF FEES,0,0,24941.66,24941.66,0.1737,0.1737,0,100.1737,100.1737,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70020002,Highfields,20210131,USD,USD,TOTAL NET OF FEES,0,0,1418680,1418680,2.2923,2.2923,0,102.2923,102.2923,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70016002,Farallon,20210131,USD,USD,TOTAL NET OF FEES,0,0,134445234.3,134445234.3,-0.7692,-0.7692,0,99.2308,99.2308,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70013002,Bain Capital Public Equity,20210131,USD,USD,TOTAL NET OF FEES,0,0,86377,86377,-0.699,-0.699,0,99.301,99.301,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF70011002,Baupost,20210131,USD,USD,TOTAL NET OF FEES,0,0,127398712.9,127398712.9,3.9902,3.9902,0,103.9902,103.9902,RAM532,20210131,,
KSBG70000000,Total Absolute Return,KSBF60012102,Bridgewater Pure Alpha II,20210131,USD,USD,TOTAL NET OF FEES,0,0,125332189.4,125332189.4,-1.4626,-1.4626,0,98.5374,98.5374,RAM532,20210131,,
